time, length, x, y, value1, value2, value3		
534870,70,-90.610,82.560,468,1295,1132
534950,70,-90.640,82.505,465,1394,1186
535030,70,-90.670,82.460,464,1375,1167
536130,70,-90.610,82.375,345,692,596
536210,70,-90.585,82.420,468,1171,900
536290,70,-90.550,82.475,467,1320,1025
536370,70,-90.520,82.525,464,1337,1083
536450,70,-90.490,82.580,463,1425,1150
536530,70,-90.465,82.630,462,1467,1176
536610,70,-90.430,82.675,464,1407,1168
536690,70,-90.400,82.735,466,1356,1132
536770,70,-90.365,82.790,467,1402,1201
536850,70,-90.340,82.825,467,1474,1231
536930,70,-90.305,82.885,462,1428,1209
537010,70,-90.275,82.940,461,1387,1161
537090,70,-90.240,82.985,463,1259,1080
537170,70,-90.210,83.035,466,1263,1113
537250,70,-90.175,83.090,466,1190,1048
537330,70,-90.150,83.135,464,1380,1174
537410,70,-90.115,83.185,464,1469,1214
537490,70,-90.085,83.240,464,1287,1116
537570,70,-90.045,83.290,463,1251,1089
537650,70,-90.010,83.340,465,1226,1064
537730,70,-89.975,83.395,466,1218,1043
537810,70,-89.950,83.440,466,1243,1059
537890,70,-89.920,83.490,464,1206,1029
537970,70,-89.890,83.545,464,1273,1069
538050,70,-89.855,83.590,463,1329,1111
538130,70,-89.830,83.645,464,1227,1051
538210,70,-89.795,83.695,466,1494,1205
538290,70,-89.765,83.745,465,1610,1259
538370,70,-89.730,83.800,464,1477,1225
538450,70,-89.700,83.855,463,1460,1212
538530,70,-89.665,83.905,463,1434,1204
538610,70,-89.640,83.955,466,1334,1145
538690,70,-89.605,84.005,468,1393,1153
538770,70,-89.575,84.055,466,1340,1135
538850,70,-89.540,84.105,463,1527,1263
538930,70,-89.510,84.155,462,1714,1370
539010,70,-89.480,84.205,462,1663,1334
539090,70,-89.450,84.255,466,1481,1262
539170,70,-89.415,84.305,465,1525,1279
539250,70,-89.380,84.360,465,1419,1222
539330,70,-89.345,84.410,464,1383,1195
539410,70,-89.325,84.460,461,1399,1188
539490,70,-89.290,84.510,463,1636,1326
539570,70,-89.255,84.565,466,1646,1351
539650,70,-89.220,84.610,468,1584,1289
539730,70,-89.190,84.660,466,1482,1244
539810,70,-89.155,84.715,463,1461,1221
539890,70,-89.125,84.760,461,1735,1331
539970,70,-89.095,84.810,463,1593,1285
540050,70,-89.065,84.865,466,1395,1179
540130,70,-89.030,84.920,467,1385,1195
540210,70,-89.000,84.970,466,1490,1255
540290,70,-88.965,85.020,462,1289,1116
540370,70,-88.940,85.070,461,1260,1088
540450,70,-88.905,85.120,463,1417,1193
540530,70,-88.875,85.170,466,1362,1173
540610,70,-88.845,85.220,465,1458,1210
540690,70,-88.805,85.270,466,1533,1245
540770,70,-88.775,85.320,463,1600,1291
540850,70,-88.740,85.370,461,1572,1301
540930,70,-88.720,85.425,463,1444,1236
541010,70,-88.685,85.480,466,1470,1237
541090,70,-88.655,85.525,466,1488,1232
541170,70,-88.620,85.575,467,1470,1225
541250,70,-88.595,85.630,464,1456,1228
541330,70,-88.560,85.675,463,1454,1227
541410,70,-88.530,85.725,464,1386,1175
541490,70,-88.495,85.780,467,1477,1231
541570,70,-88.465,85.830,467,1418,1194
541650,70,-88.430,85.880,466,1499,1220
541730,70,-88.405,85.930,464,1492,1187
541810,70,-88.370,85.980,462,1390,1144
541890,70,-88.335,86.035,464,1274,1090
541970,70,-88.295,86.085,465,1337,1124
542050,70,-88.270,86.135,468,1314,1104
542130,70,-88.235,86.185,467,1399,1132
542210,70,-88.210,86.240,464,1360,1112
542290,70,-88.175,86.285,464,1446,1166
542370,70,-88.145,86.335,464,1334,1097
542450,70,-88.110,86.390,466,1222,1037
542530,70,-88.080,86.435,465,1061,941
542610,70,-88.045,86.490,465,1081,939
542690,70,-88.020,86.545,465,1091,900
542770,70,-87.985,86.590,463,1173,952
542850,70,-87.955,86.640,465,1141,936
542930,70,-87.920,86.695,467,1217,976
543010,70,-87.885,86.745,467,1220,976
543090,70,-87.850,86.795,466,1349,1051
543170,70,-87.820,86.845,464,1442,1122
543250,70,-87.790,86.895,465,1231,1002
543330,70,-87.765,86.945,466,1266,1036
543410,70,-87.730,87.000,465,1282,1053
543490,70,-87.700,87.050,467,1247,1045
543570,70,-87.665,87.100,467,1343,1079
543650,70,-87.640,87.155,464,1438,1152
543730,70,-87.605,87.200,465,1488,1181
543810,70,-87.575,87.255,464,1356,1106
543890,70,-87.540,87.305,465,1270,1054
543970,70,-87.510,87.350,467,1366,1113
544050,70,-87.475,87.405,465,1357,1100
544130,70,-87.440,87.460,464,1410,1128
544210,70,-87.405,87.500,463,1454,1148
544290,70,-87.380,87.560,465,1312,1095
544370,70,-87.345,87.615,466,1208,1014
544450,70,-87.320,87.655,466,1335,1067
544530,70,-87.285,87.710,466,1548,1187
544610,70,-87.260,87.765,464,1248,1047
544690,70,-87.225,87.810,464,1238,1031
544770,70,-87.195,87.860,464,1174,986
544850,70,-87.160,87.915,466,1198,1030
544930,70,-87.130,87.960,466,1227,1069
545010,70,-87.095,88.010,466,1325,1104
545090,70,-87.070,88.065,464,1312,1115
545170,70,-87.035,88.110,463,1202,1051
545250,70,-87.000,88.170,464,1101,987
545330,70,-86.965,88.220,465,1120,996
545410,70,-86.935,88.265,465,1226,1060
545490,70,-86.905,88.320,467,1224,1060
545570,70,-86.870,88.370,463,1272,1131
545650,70,-86.850,88.420,465,1235,1110
545730,70,-86.815,88.475,465,1287,1131
545810,70,-86.785,88.520,466,1346,1161
545890,70,-86.750,88.570,467,1293,1133
545970,70,-86.715,88.625,466,1285,1117
546050,70,-86.685,88.670,463,1264,1095
546130,70,-86.655,88.730,462,1332,1140
546210,70,-86.620,88.780,463,1347,1156
546290,70,-86.590,88.825,464,1273,1115
546370,70,-86.550,88.875,466,1307,1121
546450,70,-86.520,88.930,464,1233,1072
546530,70,-86.485,88.975,462,1134,1018
546610,70,-86.460,89.030,461,1164,1024
546690,70,-86.430,89.085,461,1191,1028
546770,70,-86.400,89.135,464,1120,962
546850,70,-86.365,89.185,465,1119,966
546930,70,-86.335,89.235,465,1151,976
547010,70,-86.300,89.285,462,1123,946
547090,70,-86.270,89.335,462,1113,935
547170,70,-86.240,89.380,462,1107,925
547250,70,-86.210,89.435,463,1077,902
547330,70,-86.175,89.490,464,1118,924
547410,70,-86.145,89.540,465,1136,940
547490,70,-86.110,89.590,462,1110,925
547570,70,-86.075,89.645,461,1131,931
547650,70,-86.040,89.695,462,1099,913
547730,70,-86.015,89.745,463,1045,877
547810,70,-85.980,89.790,464,1102,911
547890,70,-85.955,89.845,463,1191,975
547970,70,-85.920,89.900,461,1145,949
548050,70,-85.890,89.945,462,1143,958
548130,70,-85.860,89.995,461,1119,931
548210,70,-85.830,90.050,462,1056,877
548290,70,-85.795,90.100,464,1050,875
548370,70,-85.765,90.150,462,1071,891
548450,70,-85.730,90.200,461,1139,942
548530,70,-85.700,90.250,461,1093,909
548610,70,-85.670,90.300,461,1063,886
548690,70,-85.640,90.355,461,1013,854
548770,70,-85.600,90.405,463,1118,958
548850,70,-85.570,90.455,464,1324,1088
548930,70,-85.535,90.505,461,1336,1079
549010,70,-85.505,90.555,461,1459,1154
549090,70,-85.470,90.600,462,1304,1045
549170,70,-85.450,90.655,464,1194,974
549250,70,-85.415,90.710,461,1208,979
549330,70,-85.385,90.760,462,1182,954
549410,70,-85.350,90.810,462,1297,1022
550510,70,-85.275,90.740,341,434,351
550590,70,-85.300,90.705,461,745,584
550670,70,-85.330,90.655,462,883,707
550750,70,-85.365,90.605,463,1119,886
550830,70,-85.395,90.555,463,1162,934
550910,70,-85.430,90.505,464,1199,971
550990,70,-85.460,90.450,463,1140,952
551070,70,-85.490,90.395,463,1356,1078
551150,70,-85.520,90.345,466,1505,1205
551230,70,-85.550,90.295,466,1455,1200
551310,70,-85.585,90.245,463,1424,1198
551390,70,-85.620,90.195,464,1275,1115
551470,70,-85.650,90.145,464,1286,1103
551550,70,-85.680,90.095,465,1478,1233
551630,70,-85.715,90.045,465,1567,1323
551710,70,-85.750,89.995,466,1668,1377
551790,70,-85.780,89.940,465,1477,1274
551870,70,-85.815,89.885,463,1508,1298
551950,70,-85.845,89.840,464,1445,1282
552030,70,-85.880,89.790,465,1507,1310
552110,70,-85.905,89.740,465,1489,1302
552190,70,-85.940,89.685,465,1482,1292
552270,70,-85.970,89.640,465,1497,1288
552350,70,-86.005,89.585,464,1559,1320
552430,70,-86.035,89.530,463,1567,1333
552510,70,-86.065,89.485,464,1457,1269
552590,70,-86.090,89.435,466,1375,1226
552670,70,-86.125,89.380,467,1421,1233
552750,70,-86.155,89.335,465,1358,1189
552830,70,-86.195,89.285,463,1252,1131
552910,70,-86.225,89.230,464,1242,1129
552990,70,-86.260,89.180,463,1202,1105
553070,70,-86.285,89.125,464,1241,1115
553150,70,-86.320,89.075,465,1241,1125
553230,70,-86.350,89.025,464,1302,1160
553310,70,-86.385,88.975,464,1368,1185
553390,70,-86.415,88.925,463,1339,1190
553470,70,-86.450,88.875,464,1298,1168
553550,70,-86.475,88.825,465,1237,1129
553630,70,-86.505,88.775,466,1316,1152
553710,70,-86.535,88.720,464,1413,1222
553790,70,-86.570,88.670,463,1535,1323
553870,70,-86.600,88.620,463,1347,1220
553950,70,-86.630,88.565,464,1330,1185
554030,70,-86.665,88.520,466,1232,1124
554110,70,-86.700,88.470,465,1159,1066
554190,70,-86.730,88.415,465,1177,1069
554270,70,-86.765,88.370,462,1217,1090
554350,70,-86.795,88.320,462,1347,1159
554430,70,-86.830,88.260,464,1379,1183
554510,70,-86.855,88.210,465,1410,1207
554590,70,-86.890,88.165,464,1493,1266
554670,70,-86.920,88.110,464,1471,1256
554750,70,-86.955,88.060,463,1473,1241
554830,70,-86.980,88.010,463,1479,1252
554910,70,-87.005,87.960,465,1362,1187
554990,70,-87.040,87.910,465,1307,1157
555070,70,-87.075,87.860,466,1432,1219
555150,70,-87.110,87.805,465,1391,1202
555230,70,-87.140,87.760,464,1366,1189
555310,70,-87.175,87.705,463,1315,1162
555390,70,-87.205,87.650,465,1237,1120
555470,70,-87.240,87.605,466,1326,1159
555550,70,-87.270,87.555,464,1482,1247
555630,70,-87.305,87.500,464,1616,1331
555710,70,-87.335,87.455,464,1622,1322
555790,70,-87.370,87.405,464,1607,1307
555870,70,-87.395,87.350,465,1505,1238
555950,70,-87.430,87.300,466,1444,1212
556030,70,-87.455,87.250,466,1413,1177
556110,70,-87.490,87.195,464,1298,1082
556190,70,-87.520,87.145,462,1202,1036
556270,70,-87.560,87.095,461,1337,1119
556350,70,-87.590,87.045,463,1390,1150
556430,70,-87.625,86.995,465,1513,1181
556510,70,-87.650,86.945,465,1677,1252
556590,70,-87.685,86.890,463,1440,1153
556670,70,-87.715,86.840,462,1369,1126
556750,70,-87.750,86.790,462,1537,1210
556830,70,-87.780,86.740,463,1589,1262
556910,70,-87.815,86.690,463,1467,1196
556990,70,-87.840,86.640,464,1564,1264
557070,70,-87.875,86.585,463,1605,1298
557150,70,-87.900,86.535,461,1424,1182
557230,70,-87.935,86.485,462,1442,1187
557310,70,-87.965,86.435,463,1605,1265
557390,70,-88.005,86.385,463,1607,1276
557470,70,-88.030,86.335,465,1584,1262
557550,70,-88.065,86.285,464,1643,1313
557630,70,-88.095,86.230,461,1680,1345
557710,70,-88.130,86.185,462,1708,1359
557790,70,-88.160,86.130,462,1740,1397
557870,70,-88.195,86.075,462,1751,1386
557950,70,-88.220,86.030,466,1717,1361
558030,70,-88.255,85.980,464,1729,1389
558110,70,-88.285,85.925,461,1637,1335
558190,70,-88.320,85.875,459,1682,1346
558270,70,-88.345,85.825,461,1532,1265
558350,70,-88.380,85.775,465,1479,1224
558430,70,-88.405,85.725,464,1584,1272
558510,70,-88.445,85.675,462,1530,1257
558590,70,-88.475,85.625,462,1546,1284
558670,70,-88.510,85.575,459,1530,1269
558750,70,-88.540,85.520,463,1787,1373
558830,70,-88.575,85.470,465,1840,1393
558910,70,-88.610,85.420,463,1643,1296
558990,70,-88.640,85.370,464,1810,1392
559070,70,-88.670,85.315,461,1756,1398
559150,70,-88.705,85.270,461,1721,1378
559230,70,-88.735,85.220,461,1663,1343
559310,70,-88.770,85.165,464,1668,1340
559390,70,-88.795,85.120,464,1712,1363
559470,70,-88.825,85.070,462,1478,1224
559550,70,-88.855,85.015,461,1443,1193
559630,70,-88.890,84.960,461,1505,1232
559710,70,-88.925,84.910,462,1543,1240
559790,70,-88.950,84.860,464,1520,1217
559870,70,-88.985,84.810,464,1679,1314
559950,70,-89.015,84.760,463,1757,1345
560030,70,-89.050,84.710,462,1659,1279
560110,70,-89.080,84.660,459,1563,1238
560190,70,-89.115,84.610,461,1551,1231
560270,70,-89.140,84.560,464,1462,1193
560350,70,-89.175,84.500,465,1546,1233
560430,70,-89.205,84.450,465,1556,1210
560510,70,-89.240,84.405,462,1569,1213
560590,70,-89.270,84.350,460,1469,1154
560670,70,-89.305,84.300,460,1447,1145
560750,70,-89.330,84.250,464,1486,1160
560830,70,-89.365,84.200,465,1535,1189
560910,70,-89.395,84.150,464,1755,1278
560990,70,-89.430,84.100,460,1815,1340
561070,70,-89.455,84.050,461,1683,1291
561150,70,-89.500,84.000,461,1576,1243
561230,70,-89.525,83.950,461,1683,1293
561310,70,-89.560,83.890,462,1735,1328
561390,70,-89.590,83.845,464,1845,1423
561470,70,-89.625,83.795,461,1887,1465
561550,70,-89.650,83.740,457,1927,1476
561630,70,-89.685,83.690,458,1931,1462
561710,70,-89.715,83.645,462,1948,1459
561790,70,-89.750,83.590,463,1916,1463
561870,70,-89.780,83.540,463,1878,1427
561950,70,-89.815,83.495,459,2022,1488
562030,70,-89.840,83.435,460,2071,1505
562110,70,-89.875,83.385,460,1919,1400
562190,70,-89.905,83.335,462,1761,1302
562270,70,-89.940,83.280,465,1727,1275
562350,70,-89.970,83.235,463,1607,1209
562430,70,-90.000,83.185,459,1654,1217
562510,70,-90.030,83.130,456,1565,1188
562590,70,-90.065,83.085,458,1592,1198
562670,70,-90.090,83.025,461,1636,1215
562750,70,-90.125,82.975,463,1665,1268
562830,70,-90.150,82.930,460,1618,1247
562910,70,-90.185,82.875,459,1571,1216
562990,70,-90.215,82.820,460,1487,1163
563070,70,-90.250,82.780,459,1526,1181
563150,70,-90.285,82.730,459,1546,1210
563230,70,-90.320,82.675,460,1543,1219
563310,70,-90.350,82.625,462,1512,1201
563390,70,-90.390,82.575,460,1389,1098
563470,70,-90.415,82.525,458,1443,1113
563550,70,-90.450,82.475,459,1511,1155
563630,70,-90.480,82.425,459,1588,1194
563710,70,-90.515,82.370,464,1724,1250
563790,70,-90.545,82.325,461,1664,1220
564890,70,-90.470,82.245,338,777,545
564970,70,-90.445,82.290,459,1163,806
565050,70,-90.410,82.335,463,1254,892
565130,70,-90.385,82.390,466,1361,1001
565210,70,-90.350,82.445,466,1393,1035
565290,70,-90.320,82.485,463,1444,1089
565370,70,-90.285,82.540,460,1430,1091
565450,70,-90.255,82.595,462,1436,1097
565530,70,-90.220,82.645,462,1238,1016
565610,70,-90.195,82.695,466,1335,1095
565690,70,-90.160,82.745,467,1359,1111
565770,70,-90.130,82.795,465,1305,1085
565850,70,-90.095,82.845,463,1169,1010
565930,70,-90.065,82.895,461,1163,1013
566010,70,-90.030,82.950,463,1241,1056
566090,70,-90.005,82.995,467,1307,1082
566170,70,-89.970,83.045,466,1391,1152
566250,70,-89.945,83.105,464,1400,1149
566330,70,-89.910,83.155,462,1449,1182
566410,70,-89.880,83.205,461,1374,1135
566490,70,-89.845,83.255,463,1230,1031
566570,70,-89.820,83.310,467,1090,943
566650,70,-89.785,83.355,467,1040,893
566730,70,-89.755,83.405,464,1160,941
566810,70,-89.720,83.460,461,1251,1002
566890,70,-89.695,83.505,462,1218,993
566970,70,-89.650,83.555,465,1232,998
567050,70,-89.625,83.610,466,1200,982
567130,70,-89.590,83.665,465,1149,965
567210,70,-89.555,83.715,464,1537,1115
567290,70,-89.520,83.765,460,1862,1341
567370,70,-89.500,83.815,461,1494,1226
567450,70,-89.465,83.865,465,1413,1167
567530,70,-89.435,83.915,466,1282,1067
567610,70,-89.400,83.965,462,1275,1051
567690,70,-89.370,84.015,463,1322,1099
567770,70,-89.345,84.065,461,1421,1157
567850,70,-89.310,84.120,460,1362,1147
567930,70,-89.280,84.165,463,1503,1233
568010,70,-89.245,84.220,465,1551,1269
568090,70,-89.215,84.275,465,1555,1267
568170,70,-89.180,84.320,463,1598,1282
568250,70,-89.155,84.370,461,1490,1251
568330,70,-89.120,84.425,462,1506,1269
568410,70,-89.090,84.470,465,1706,1368
568490,70,-89.055,84.520,465,1595,1323
568570,70,-89.025,84.575,465,1552,1307
568650,70,-88.985,84.620,463,1561,1314
568730,70,-88.960,84.670,462,1718,1388
568810,70,-88.925,84.730,462,1747,1419
568890,70,-88.900,84.775,463,1746,1421
568970,70,-88.865,84.825,465,1791,1452
569050,70,-88.830,84.880,465,1811,1433
569130,70,-88.795,84.930,463,1787,1413
569210,70,-88.770,84.980,463,1672,1355
569290,70,-88.735,85.035,462,1604,1311
569370,70,-88.705,85.080,463,1588,1291
569450,70,-88.670,85.130,465,1474,1224
569530,70,-88.640,85.185,462,1451,1203
569610,70,-88.605,85.230,463,1425,1191
569690,70,-88.580,85.290,462,1504,1234
569770,70,-88.545,85.340,461,1565,1256
569850,70,-88.515,85.385,462,1653,1297
569930,70,-88.475,85.440,465,1621,1274
570010,70,-88.445,85.490,466,1450,1212
570090,70,-88.420,85.535,463,1708,1364
570170,70,-88.390,85.590,460,1672,1346
570250,70,-88.355,85.645,460,1678,1348
570330,70,-88.325,85.685,462,1729,1379
570410,70,-88.290,85.740,464,1914,1463
570490,70,-88.265,85.795,464,1958,1460
570570,70,-88.230,85.845,462,1954,1454
570650,70,-88.200,85.895,460,1886,1430
570730,70,-88.165,85.950,460,1802,1393
570810,70,-88.135,85.995,462,1715,1345
570890,70,-88.100,86.045,464,1631,1292
570970,70,-88.075,86.100,463,1582,1261
571050,70,-88.030,86.150,462,1611,1259
571130,70,-88.005,86.200,460,1665,1279
571210,70,-87.970,86.250,460,1657,1279
571290,70,-87.945,86.300,461,1601,1254
571370,70,-87.910,86.355,463,1581,1230
571450,70,-87.885,86.405,462,1504,1188
571530,70,-87.850,86.455,461,1622,1229
571610,70,-87.820,86.505,460,1679,1265
571690,70,-87.785,86.560,460,1546,1197
571770,70,-87.755,86.605,462,1486,1153
571850,70,-87.720,86.655,461,1435,1131
571930,70,-87.685,86.710,463,1505,1178
572010,70,-87.655,86.755,461,1616,1235
572090,70,-87.625,86.805,460,1557,1206
572170,70,-87.585,86.860,459,1520,1180
572250,70,-87.555,86.915,460,1523,1184
572330,70,-87.520,86.965,463,1495,1195
572410,70,-87.495,87.015,462,1477,1183
572490,70,-87.460,87.065,462,1453,1146
572570,70,-87.435,87.115,459,1560,1206
572650,70,-87.400,87.165,458,1571,1227
572730,70,-87.370,87.215,460,1530,1214
572810,70,-87.340,87.265,462,1499,1194
572890,70,-87.305,87.315,461,1463,1178
572970,70,-87.280,87.365,461,1489,1196
573050,70,-87.245,87.420,459,1542,1248
573130,70,-87.215,87.470,459,1525,1229
573210,70,-87.180,87.520,460,1513,1217
573290,70,-87.145,87.575,462,1457,1169
573370,70,-87.110,87.625,462,1574,1225
573450,70,-87.080,87.675,459,1424,1148
573530,70,-87.050,87.725,458,1330,1077
573610,70,-87.025,87.775,459,1274,1055
573690,70,-86.990,87.825,460,1374,1127
573770,70,-86.960,87.875,460,1383,1121
573850,70,-86.925,87.925,462,1464,1163
573930,70,-86.900,87.980,459,1426,1130
574010,70,-86.865,88.030,457,1436,1136
574090,70,-86.835,88.080,457,1330,1089
574170,70,-86.800,88.130,458,1336,1102
574250,70,-86.770,88.185,459,1406,1138
574330,70,-86.735,88.230,460,1432,1157
574410,70,-86.700,88.280,460,1489,1194
574490,70,-86.665,88.335,458,1612,1252
574570,70,-86.640,88.380,457,1463,1175
574650,70,-86.605,88.430,459,1393,1121
574730,70,-86.575,88.490,461,1515,1185
574810,70,-86.545,88.540,459,1414,1135
574890,70,-86.515,88.590,458,1378,1110
574970,70,-86.485,88.640,457,1375,1115
575050,70,-86.455,88.690,457,1372,1095
575130,70,-86.420,88.740,459,1367,1112
575210,70,-86.390,88.790,460,1348,1097
575290,70,-86.355,88.840,460,1514,1190
575370,70,-86.330,88.890,460,1419,1119
575450,70,-86.295,88.945,460,1342,1086
575530,70,-86.260,89.000,458,1314,1067
575610,70,-86.225,89.045,458,1292,1063
575690,70,-86.195,89.095,460,1321,1067
575770,70,-86.160,89.150,458,1402,1110
575850,70,-86.140,89.200,458,1384,1101
575930,70,-86.105,89.245,458,1309,1051
576010,70,-86.070,89.295,459,1242,1013
576090,70,-86.035,89.350,458,1166,957
576170,70,-86.005,89.405,459,1160,953
576250,70,-85.970,89.455,460,1175,954
576330,70,-85.940,89.505,459,1217,982
576410,70,-85.905,89.555,457,1299,1031
576490,70,-85.880,89.605,457,1420,1120
576570,70,-85.845,89.655,457,1329,1069
576650,70,-85.815,89.705,460,1213,999
576730,70,-85.775,89.755,459,1242,1014
576810,70,-85.745,89.805,459,1264,1038
576890,70,-85.710,89.860,457,1256,1034
576970,70,-85.685,89.910,456,1282,1065
577050,70,-85.650,89.960,457,1281,1067
577130,70,-85.625,90.015,458,1306,1090
